video_id,title,duration_sec,hashtags_count,views,likes,comments,shares,upload_hour,category
vid_3666,Short Video #2666,17,6,48067,3911,275,288,22,Food
vid_3667,Short Video #2667,8,2,66745,4973,1191,592,15,Travel
vid_3668,Short Video #2668,30,2,217997,27289,1760,1848,6,Tech
vid_3669,Short Video #2669,29,0,44258,2290,603,67,7,Lifestyle
vid_3670,Short Video #2670,34,2,264786,20335,1915,2359,17,Food
vid_3671,Short Video #2671,15,2,119314,10444,1066,221,12,Education
vid_3672,Short Video #2672,11,3,69003,9537,719,326,20,Food
vid_3673,Short Video #2673,35,3,29696,4307,212,234,8,Food
vid_3674,Short Video #2674,48,2,32131,3908,182,55,9,Tech
vid_3675,Short Video #2675,14,9,79735,7913,1447,108,20,Tech
vid_3676,Short Video #2676,43,7,74144,8457,383,294,22,Tech
vid_3677,Short Video #2677,17,7,105942,9683,627,801,8,Tech
vid_3678,Short Video #2678,35,0,276920,22121,4728,1577,14,Travel
vid_3679,Short Video #2679,11,6,136292,19771,1257,647,19,Comedy
vid_3680,Short Video #2680,60,1,91380,5623,1447,760,1,Travel
vid_3681,Short Video #2681,53,0,204865,17339,1473,1618,12,Food
vid_3682,Short Video #2682,46,2,108054,15117,924,872,1,Travel
vid_3683,Short Video #2683,46,3,257770,31528,3503,1324,18,Lifestyle
vid_3684,Short Video #2684,60,5,65956,3489,1307,77,1,Education
vid_3685,Short Video #2685,40,9,49579,2593,302,126,2,Tech
vid_3686,Short Video #2686,24,4,29726,3021,327,228,5,Lifestyle
vid_3687,Short Video #2687,8,3,92665,9120,523,720,2,Education
vid_3688,Short Video #2688,58,7,47061,4437,375,458,9,Lifestyle
vid_3689,Short Video #2689,11,3,46663,3743,868,126,23,Food
vid_3690,Short Video #2690,58,9,183614,27296,1183,386,5,Tech
vid_3691,Short Video #2691,5,1,35127,2711,627,79,22,Lifestyle
vid_3692,Short Video #2692,48,2,105044,10399,805,279,15,Food
vid_3693,Short Video #2693,60,5,93907,8497,1683,540,16,Tech
vid_3694,Short Video #2694,49,7,104326,6992,1363,1019,18,Comedy
vid_3695,Short Video #2695,46,7,226491,15913,4116,1427,2,Food
vid_3696,Short Video #2696,51,8,60149,8530,437,343,17,Travel
vid_3697,Short Video #2697,17,6,226606,30779,3723,1599,6,Tech
vid_3698,Short Video #2698,59,1,34333,2400,522,57,8,Lifestyle
vid_3699,Short Video #2699,26,7,145866,20066,1917,1216,19,Education
vid_3700,Short Video #2700,58,6,239383,16976,4107,1633,11,Lifestyle
vid_3701,Short Video #2701,25,7,8669,976,127,22,4,Travel
vid_3702,Short Video #2702,26,2,96641,5617,1754,645,2,Travel
vid_3703,Short Video #2703,32,6,92038,12704,986,585,10,Lifestyle
vid_3704,Short Video #2704,13,9,103064,5683,1427,163,3,Education
vid_3705,Short Video #2705,30,8,275663,29080,4978,937,4,Tech
vid_3706,Short Video #2706,13,2,62431,7989,513,282,0,Food
vid_3707,Short Video #2707,19,9,48498,2991,595,155,17,Travel
vid_3708,Short Video #2708,14,5,103515,9362,2009,330,11,Travel
vid_3709,Short Video #2709,28,1,193801,10503,2345,1193,12,Travel
vid_3710,Short Video #2710,46,1,138023,16324,1213,722,8,Education
vid_3711,Short Video #2711,12,4,100769,8136,1034,705,1,Comedy
vid_3712,Short Video #2712,28,4,86030,9113,1572,826,4,Education
vid_3713,Short Video #2713,20,6,29609,4242,572,205,12,Tech
vid_3714,Short Video #2714,53,1,140297,11305,2700,875,15,Tech
vid_3715,Short Video #2715,30,6,150723,8269,2333,1300,15,Tech
vid_3716,Short Video #2716,31,4,65159,7660,823,435,23,Tech
vid_3717,Short Video #2717,41,5,74694,9611,578,185,2,Tech
vid_3718,Short Video #2718,8,7,52631,7672,360,201,21,Lifestyle
vid_3719,Short Video #2719,54,9,166187,10931,979,1263,3,Travel
vid_3720,Short Video #2720,28,3,79259,7071,417,605,10,Education
vid_3721,Short Video #2721,23,6,90257,12131,1640,892,22,Lifestyle
vid_3722,Short Video #2722,40,5,143998,18818,2467,956,13,Education
vid_3723,Short Video #2723,43,9,120112,13510,1623,1092,2,Comedy
vid_3724,Short Video #2724,14,1,138409,10648,2765,206,15,Food
vid_3725,Short Video #2725,29,7,109633,8595,2115,668,21,Travel
vid_3726,Short Video #2726,22,9,111109,6933,1647,1030,14,Comedy
vid_3727,Short Video #2727,23,8,110479,15708,1322,396,9,Lifestyle
vid_3728,Short Video #2728,40,4,129540,8717,943,310,8,Food
vid_3729,Short Video #2729,14,9,133372,14309,1698,554,10,Comedy
vid_3730,Short Video #2730,37,3,47343,5133,348,384,15,Education
vid_3731,Short Video #2731,59,5,68987,5999,757,121,9,Food
vid_3732,Short Video #2732,54,7,87376,7448,1672,559,16,Education
vid_3733,Short Video #2733,9,2,129455,15127,1311,287,18,Comedy
vid_3734,Short Video #2734,51,9,257417,22866,1877,1266,1,Lifestyle
vid_3735,Short Video #2735,53,0,60600,4575,832,587,23,Education
vid_3736,Short Video #2736,39,3,167240,15037,2347,460,22,Food
vid_3737,Short Video #2737,48,3,70166,9175,554,91,1,Comedy
vid_3738,Short Video #2738,38,0,224652,32944,1785,1088,5,Education
vid_3739,Short Video #2739,37,8,310955,35322,6170,1927,18,Lifestyle
vid_3740,Short Video #2740,59,2,34585,4434,299,127,7,Travel
vid_3741,Short Video #2741,25,4,81161,8382,1426,476,2,Lifestyle
vid_3742,Short Video #2742,21,5,24097,2710,290,230,13,Lifestyle
vid_3743,Short Video #2743,26,7,35814,5329,412,136,15,Travel
vid_3744,Short Video #2744,52,5,37178,3488,350,140,0,Lifestyle
vid_3745,Short Video #2745,41,2,143550,8128,2383,767,20,Travel
vid_3746,Short Video #2746,19,5,128308,18694,2336,723,2,Travel
vid_3747,Short Video #2747,39,0,159651,20643,1423,161,21,Education
vid_3748,Short Video #2748,32,3,142165,12770,913,930,17,Education
vid_3749,Short Video #2749,11,5,132063,19576,931,1317,8,Travel
vid_3750,Short Video #2750,36,6,105568,8926,1783,383,5,Comedy
vid_3751,Short Video #2751,15,9,91260,7958,1052,609,22,Food
vid_3752,Short Video #2752,14,2,181999,20196,1270,189,20,Comedy
vid_3753,Short Video #2753,13,8,99445,7700,1004,640,0,Travel
vid_3754,Short Video #2754,18,6,135280,16214,1719,679,20,Food
vid_3755,Short Video #2755,17,0,24387,1592,433,140,9,Education
vid_3756,Short Video #2756,29,1,48774,2965,713,287,5,Food
vid_3757,Short Video #2757,6,0,177750,18394,1358,460,22,Travel
vid_3758,Short Video #2758,39,8,66100,6976,487,524,11,Education
vid_3759,Short Video #2759,11,8,42735,2592,477,256,3,Food
vid_3760,Short Video #2760,25,6,145041,21236,888,497,12,Food
vid_3761,Short Video #2761,22,9,98794,10603,1613,932,16,Comedy
vid_3762,Short Video #2762,7,2,77329,5034,852,86,7,Food
vid_3763,Short Video #2763,46,4,244132,19809,2476,1839,19,Travel
vid_3764,Short Video #2764,58,3,220237,28635,2783,975,2,Tech
vid_3765,Short Video #2765,43,6,88194,9024,1378,502,11,Tech
vid_3766,Short Video #2766,45,8,152272,10478,2061,551,6,Tech
vid_3767,Short Video #2767,53,1,25765,1553,438,100,11,Travel
vid_3768,Short Video #2768,15,7,190234,17706,2747,216,1,Tech
vid_3769,Short Video #2769,43,8,51433,4307,865,389,23,Comedy
vid_3770,Short Video #2770,28,9,41304,4774,638,305,13,Travel
vid_3771,Short Video #2771,50,9,33821,4820,267,233,21,Education
vid_3772,Short Video #2772,23,8,32288,2414,186,287,22,Travel
vid_3773,Short Video #2773,8,9,188753,25580,3501,1719,4,Travel
vid_3774,Short Video #2774,30,6,144161,20477,2765,866,8,Food
vid_3775,Short Video #2775,42,8,62347,8741,991,446,20,Food
vid_3776,Short Video #2776,46,8,164874,23940,2615,181,10,Food
vid_3777,Short Video #2777,36,2,69079,9271,625,595,4,Lifestyle
vid_3778,Short Video #2778,43,3,119873,13107,1574,1000,2,Comedy
vid_3779,Short Video #2779,49,1,73910,6724,1469,87,16,Travel
vid_3780,Short Video #2780,50,9,91860,9109,1638,540,1,Travel
vid_3781,Short Video #2781,40,2,57244,7857,547,524,23,Food
vid_3782,Short Video #2782,44,4,62574,5014,595,164,0,Travel
vid_3783,Short Video #2783,41,4,136824,9020,1676,571,6,Education
vid_3784,Short Video #2784,37,5,150673,9655,1667,599,13,Travel
vid_3785,Short Video #2785,40,6,76997,10217,813,323,4,Tech
vid_3786,Short Video #2786,7,6,39524,4985,569,54,18,Education
vid_3787,Short Video #2787,13,0,434846,43382,2249,1526,10,Education
vid_3788,Short Video #2788,12,1,100913,7819,1660,368,22,Travel
vid_3789,Short Video #2789,37,8,119048,14019,1916,1046,1,Lifestyle
vid_3790,Short Video #2790,10,9,46314,2493,808,193,7,Food
vid_3791,Short Video #2791,45,1,204667,21863,3606,1028,8,Comedy
vid_3792,Short Video #2792,43,5,224299,20151,3027,992,2,Comedy
vid_3793,Short Video #2793,8,0,35425,5235,591,73,1,Tech
vid_3794,Short Video #2794,17,2,92834,9353,1149,920,6,Comedy
vid_3795,Short Video #2795,53,1,88586,9321,1707,746,4,Comedy
vid_3796,Short Video #2796,6,2,413771,50164,3252,2428,20,Food
vid_3797,Short Video #2797,9,4,234724,23109,4397,1241,4,Food
vid_3798,Short Video #2798,48,9,41337,2995,366,282,19,Lifestyle
vid_3799,Short Video #2799,31,5,63778,6615,417,251,12,Tech
vid_3800,Short Video #2800,36,8,57768,8343,669,83,20,Comedy
vid_3801,Short Video #2801,25,9,123377,11226,1754,572,19,Lifestyle
vid_3802,Short Video #2802,12,3,253552,29910,2146,2498,5,Tech
vid_3803,Short Video #2803,42,6,105398,15578,1405,278,19,Education
vid_3804,Short Video #2804,12,5,133345,17733,2282,766,17,Comedy
vid_3805,Short Video #2805,54,1,66264,7680,586,71,1,Comedy
vid_3806,Short Video #2806,7,9,132917,16428,1821,278,5,Food
vid_3807,Short Video #2807,58,7,74373,10683,750,467,8,Travel
vid_3808,Short Video #2808,48,6,36884,5384,477,135,2,Tech
vid_3809,Short Video #2809,7,6,127838,18778,1918,1169,0,Comedy
vid_3810,Short Video #2810,26,7,98133,11046,1006,456,0,Tech
vid_3811,Short Video #2811,10,0,51107,4521,1017,146,18,Lifestyle
vid_3812,Short Video #2812,6,0,264932,16774,3565,1565,4,Lifestyle
vid_3813,Short Video #2813,27,7,62325,5519,1082,508,12,Travel
vid_3814,Short Video #2814,48,3,142266,20528,2258,167,18,Comedy
vid_3815,Short Video #2815,6,4,79417,11037,1412,440,11,Food
vid_3816,Short Video #2816,42,7,249233,25512,1895,1984,15,Comedy
vid_3817,Short Video #2817,21,4,85600,8876,713,165,18,Tech
vid_3818,Short Video #2818,39,9,36142,2923,444,329,2,Education
vid_3819,Short Video #2819,38,3,160492,15319,2854,542,11,Lifestyle
vid_3820,Short Video #2820,27,5,248631,30194,1980,630,4,Tech
vid_3821,Short Video #2821,34,4,76376,6892,1494,481,1,Travel
vid_3822,Short Video #2822,56,6,148350,10206,1025,382,21,Lifestyle
vid_3823,Short Video #2823,12,9,106687,11104,813,759,6,Food
vid_3824,Short Video #2824,26,6,78462,5691,589,424,12,Lifestyle
vid_3825,Short Video #2825,48,3,163481,24101,2254,325,14,Education
vid_3826,Short Video #2826,40,4,61082,5438,1146,562,21,Comedy
vid_3827,Short Video #2827,9,2,100659,14189,888,710,2,Education
vid_3828,Short Video #2828,17,3,115198,8358,1531,681,20,Education
vid_3829,Short Video #2829,33,3,112719,7768,860,492,19,Comedy
vid_3830,Short Video #2830,35,2,61991,6923,896,137,4,Lifestyle
vid_3831,Short Video #2831,51,9,339681,43458,2326,2502,23,Travel
vid_3832,Short Video #2832,59,4,210522,22457,2604,1752,7,Comedy
vid_3833,Short Video #2833,20,4,178840,13051,2651,381,21,Comedy
vid_3834,Short Video #2834,46,6,233264,12547,3192,1271,0,Food
vid_3835,Short Video #2835,34,3,102873,11504,730,551,7,Lifestyle
vid_3836,Short Video #2836,59,3,79001,4985,586,327,23,Comedy
vid_3837,Short Video #2837,20,8,51358,4330,774,416,17,Travel
vid_3838,Short Video #2838,16,5,64727,7610,1109,122,19,Tech
vid_3839,Short Video #2839,21,3,53722,3212,1000,152,15,Lifestyle
vid_3840,Short Video #2840,20,1,71907,4510,1237,72,17,Food
vid_3841,Short Video #2841,16,5,116527,6544,2284,507,19,Education
vid_3842,Short Video #2842,12,1,170828,25557,1900,618,11,Comedy
vid_3843,Short Video #2843,24,4,168015,14904,1674,1479,12,Travel
vid_3844,Short Video #2844,7,5,48878,6871,265,376,12,Lifestyle
vid_3845,Short Video #2845,20,3,149264,11845,1753,262,9,Travel
vid_3846,Short Video #2846,34,2,196087,24573,2896,1503,6,Travel
vid_3847,Short Video #2847,49,6,84749,6094,1460,599,13,Education
vid_3848,Short Video #2848,27,1,202531,20219,1825,716,23,Food
vid_3849,Short Video #2849,32,5,166955,22115,2120,190,15,Lifestyle
vid_3850,Short Video #2850,55,3,46223,6084,690,94,14,Comedy
vid_3851,Short Video #2851,44,5,367707,47591,4880,1194,11,Food
vid_3852,Short Video #2852,58,3,64254,8505,585,536,8,Comedy
vid_3853,Short Video #2853,9,3,175334,12474,2970,909,7,Tech
vid_3854,Short Video #2854,24,3,171567,16851,1303,1589,17,Travel
vid_3855,Short Video #2855,44,8,47362,4664,879,383,22,Tech
vid_3856,Short Video #2856,60,6,109906,15282,2119,393,17,Travel
vid_3857,Short Video #2857,48,2,170305,13571,1785,1466,12,Education
vid_3858,Short Video #2858,5,2,47062,6736,500,96,17,Food
vid_3859,Short Video #2859,34,5,104795,9963,1692,138,14,Comedy
vid_3860,Short Video #2860,25,5,179082,20948,2121,1159,3,Education
vid_3861,Short Video #2861,24,3,186156,14313,1010,758,16,Comedy
vid_3862,Short Video #2862,10,8,77789,7081,1462,308,4,Food
vid_3863,Short Video #2863,26,3,249352,30166,2857,1791,21,Lifestyle
vid_3864,Short Video #2864,22,8,216060,21881,1739,1869,15,Tech
vid_3865,Short Video #2865,12,3,114089,16322,1521,444,8,Tech
vid_3866,Short Video #2866,43,1,66478,8224,550,260,9,Comedy
vid_3867,Short Video #2867,36,1,49044,5220,396,284,23,Comedy
vid_3868,Short Video #2868,37,4,123812,17168,1632,851,17,Comedy
vid_3869,Short Video #2869,57,3,237686,27703,2582,671,16,Food
vid_3870,Short Video #2870,20,6,90373,10368,1228,832,17,Lifestyle
vid_3871,Short Video #2871,16,4,58956,4400,1176,406,6,Tech
vid_3872,Short Video #2872,42,5,161935,14490,2896,1073,3,Education
vid_3873,Short Video #2873,56,9,109612,12970,560,1001,4,Travel
vid_3874,Short Video #2874,38,3,134530,18723,774,1233,22,Food
vid_3875,Short Video #2875,18,1,72029,5874,1019,159,15,Tech
vid_3876,Short Video #2876,40,9,79070,5657,1138,182,2,Lifestyle
vid_3877,Short Video #2877,37,8,71826,7855,1305,564,17,Food
vid_3878,Short Video #2878,27,9,133185,7554,1922,1280,22,Education
vid_3879,Short Video #2879,54,6,80528,9780,677,563,20,Tech
vid_3880,Short Video #2880,49,3,140850,16946,1694,662,13,Food
vid_3881,Short Video #2881,6,2,67994,5813,1165,486,14,Tech
vid_3882,Short Video #2882,45,9,133052,18529,2507,407,16,Tech
vid_3883,Short Video #2883,25,2,150582,15091,1288,1503,0,Lifestyle
vid_3884,Short Video #2884,6,8,120442,13799,1577,587,20,Travel
vid_3885,Short Video #2885,31,4,171138,12143,1263,1606,16,Lifestyle
vid_3886,Short Video #2886,13,2,73948,6783,921,360,22,Tech
vid_3887,Short Video #2887,5,4,149579,20378,950,1399,10,Food
vid_3888,Short Video #2888,15,1,113550,8095,2171,456,16,Education
vid_3889,Short Video #2889,7,3,60727,5408,884,476,13,Lifestyle
vid_3890,Short Video #2890,56,9,31438,2571,560,300,19,Travel
vid_3891,Short Video #2891,27,1,35742,2327,713,243,18,Tech
vid_3892,Short Video #2892,30,1,26238,2072,203,186,20,Education
vid_3893,Short Video #2893,8,7,127475,9341,1964,245,6,Lifestyle
vid_3894,Short Video #2894,22,0,81238,11564,1487,427,23,Lifestyle
vid_3895,Short Video #2895,59,6,104018,12909,1418,934,12,Lifestyle
vid_3896,Short Video #2896,10,4,88588,7229,1292,280,17,Lifestyle
vid_3897,Short Video #2897,39,7,139944,17679,1555,1132,22,Education
vid_3898,Short Video #2898,26,0,142421,7436,2153,1008,13,Food
vid_3899,Short Video #2899,47,6,101289,10397,1107,304,0,Travel
vid_3900,Short Video #2900,19,4,105035,7881,1276,372,6,Travel
vid_3901,Short Video #2901,26,3,107583,6609,703,521,7,Tech
vid_3902,Short Video #2902,41,6,227537,31485,1164,483,17,Comedy
vid_3903,Short Video #2903,56,9,29650,2073,172,273,8,Food
vid_3904,Short Video #2904,46,1,66018,8730,520,505,0,Tech
vid_3905,Short Video #2905,16,0,165902,15150,1965,710,21,Tech
vid_3906,Short Video #2906,51,0,191902,9869,1019,709,16,Lifestyle
vid_3907,Short Video #2907,53,0,127557,15721,936,919,18,Comedy
vid_3908,Short Video #2908,46,4,88390,9690,1478,425,5,Comedy
vid_3909,Short Video #2909,42,9,301623,25462,4956,924,2,Food
vid_3910,Short Video #2910,22,6,109829,8583,1850,535,23,Comedy
vid_3911,Short Video #2911,49,1,100556,5768,1892,889,4,Tech
vid_3912,Short Video #2912,39,9,219492,31638,1489,355,1,Comedy
vid_3913,Short Video #2913,34,7,131311,13052,977,566,19,Comedy
vid_3914,Short Video #2914,28,3,173493,10158,1735,1676,3,Travel
vid_3915,Short Video #2915,46,2,186126,25474,3485,210,9,Tech
vid_3916,Short Video #2916,34,9,78945,6148,1313,711,9,Education
vid_3917,Short Video #2917,18,7,285112,20060,2811,1246,23,Comedy
vid_3918,Short Video #2918,10,1,22532,1759,142,60,20,Comedy
vid_3919,Short Video #2919,7,2,30097,3204,428,34,10,Lifestyle
vid_3920,Short Video #2920,20,2,65635,3767,581,107,15,Comedy
vid_3921,Short Video #2921,11,9,76571,7517,992,194,16,Comedy
vid_3922,Short Video #2922,56,0,122709,17127,2347,150,15,Travel
vid_3923,Short Video #2923,18,5,65272,4491,886,262,6,Tech
vid_3924,Short Video #2924,13,1,98012,8146,1848,137,15,Food
vid_3925,Short Video #2925,19,0,87283,7821,950,631,2,Tech
vid_3926,Short Video #2926,25,1,328627,35696,4765,2750,15,Lifestyle
vid_3927,Short Video #2927,39,5,60901,8643,1121,547,7,Tech
vid_3928,Short Video #2928,6,3,35960,3216,496,213,11,Comedy
vid_3929,Short Video #2929,31,5,193184,10995,2747,1838,2,Lifestyle
vid_3930,Short Video #2930,6,8,64320,5454,1012,67,16,Tech
vid_3931,Short Video #2931,39,9,93433,6447,1703,206,20,Lifestyle
vid_3932,Short Video #2932,22,9,66989,7715,423,243,17,Food
vid_3933,Short Video #2933,18,7,153630,8131,1544,1244,10,Tech
vid_3934,Short Video #2934,24,0,43279,3427,474,388,3,Education
vid_3935,Short Video #2935,22,7,18406,1923,343,120,15,Comedy
vid_3936,Short Video #2936,14,8,214792,16696,4154,955,16,Lifestyle
vid_3937,Short Video #2937,29,5,114517,12035,779,800,8,Education
vid_3938,Short Video #2938,6,9,187885,11549,1275,493,5,Education
vid_3939,Short Video #2939,29,4,210518,30373,4004,1078,23,Travel
vid_3940,Short Video #2940,58,5,56960,4505,537,317,19,Lifestyle
vid_3941,Short Video #2941,37,5,102375,14567,883,199,1,Education
vid_3942,Short Video #2942,40,8,133683,11040,739,174,8,Travel
vid_3943,Short Video #2943,35,3,92505,11857,844,717,20,Education
vid_3944,Short Video #2944,18,1,81855,6107,1260,475,5,Comedy
vid_3945,Short Video #2945,5,8,86838,10158,989,346,2,Food
vid_3946,Short Video #2946,50,1,189117,15577,2411,933,19,Travel
vid_3947,Short Video #2947,20,9,84507,8528,1585,812,5,Food
vid_3948,Short Video #2948,58,8,141511,16610,951,631,6,Lifestyle
vid_3949,Short Video #2949,50,1,121556,13236,737,234,0,Comedy
vid_3950,Short Video #2950,56,7,55353,5957,984,286,22,Travel
vid_3951,Short Video #2951,7,8,118323,6693,1966,808,0,Lifestyle
vid_3952,Short Video #2952,39,9,39214,2937,351,43,4,Education
vid_3953,Short Video #2953,45,8,125600,13462,1238,501,5,Tech
vid_3954,Short Video #2954,10,9,168496,8733,1626,765,12,Lifestyle
vid_3955,Short Video #2955,29,8,193464,14522,2847,1000,1,Food
vid_3956,Short Video #2956,17,1,55736,4064,329,207,14,Comedy
vid_3957,Short Video #2957,57,3,71561,5366,883,501,14,Comedy
vid_3958,Short Video #2958,38,6,117059,12122,820,1112,12,Lifestyle
vid_3959,Short Video #2959,12,1,74194,8027,1283,684,13,Education
vid_3960,Short Video #2960,25,0,31028,4371,332,216,21,Tech
vid_3961,Short Video #2961,38,2,71323,6319,921,396,6,Food
vid_3962,Short Video #2962,8,3,116788,16660,635,984,13,Lifestyle
vid_3963,Short Video #2963,29,7,187309,21577,1100,1596,23,Lifestyle
vid_3964,Short Video #2964,19,5,271991,38423,4114,2302,9,Comedy
vid_3965,Short Video #2965,8,1,106400,14188,1755,257,16,Food
vid_3966,Short Video #2966,49,8,138676,16468,2170,170,13,Tech
vid_3967,Short Video #2967,16,1,175688,15040,2820,1730,7,Comedy
vid_3968,Short Video #2968,36,4,28844,2137,189,277,3,Lifestyle
vid_3969,Short Video #2969,36,3,53555,3868,824,325,15,Comedy
vid_3970,Short Video #2970,32,6,104981,15245,811,1043,23,Comedy
vid_3971,Short Video #2971,17,7,251090,36623,1624,1992,12,Travel
vid_3972,Short Video #2972,35,4,144041,17642,2356,814,21,Comedy
vid_3973,Short Video #2973,18,9,120309,16648,2206,541,19,Education
vid_3974,Short Video #2974,24,4,86088,12215,1355,545,17,Comedy
vid_3975,Short Video #2975,22,1,127526,12899,2178,719,13,Education
vid_3976,Short Video #2976,33,7,69018,7792,1371,686,17,Food
vid_3977,Short Video #2977,10,1,61827,5680,434,334,4,Comedy
vid_3978,Short Video #2978,36,9,65136,5982,1268,555,8,Tech
vid_3979,Short Video #2979,33,5,220640,11879,3092,1836,2,Education
vid_3980,Short Video #2980,47,7,59626,5568,1025,97,7,Education
vid_3981,Short Video #2981,6,5,77709,9119,1146,138,19,Lifestyle
vid_3982,Short Video #2982,27,3,130954,12073,1774,908,21,Food
vid_3983,Short Video #2983,23,3,58214,7989,905,193,9,Comedy
vid_3984,Short Video #2984,35,5,113062,9413,1108,782,21,Tech
vid_3985,Short Video #2985,55,3,113038,7151,2132,260,18,Lifestyle
vid_3986,Short Video #2986,9,7,67868,8901,456,310,20,Food
vid_3987,Short Video #2987,23,8,84519,9922,825,162,2,Education
vid_3988,Short Video #2988,38,0,56041,4157,306,198,10,Tech
vid_3989,Short Video #2989,14,3,226309,23455,2052,406,10,Comedy
